icd9_code,icd10_code,rank,reason
6959,0UDB7ZZ,2,Extraction via natural or artificial opening is less specific than endoscopic extraction but still relates to the procedure.
697,0UH90HZ,1,Open approach to the uterus for insertion of a contraceptive device matches the procedure description.
697,0UH97HZ,2,Insertion via opening into the uterus for a contraceptive device closely aligns with the procedure description.
697,0UH98HZ,3,Endoscopic approach to the uterus for insertion of a contraceptive device matches the procedure description.
697,0UHC7HZ,4,Insertion of a contraceptive device into the cervix does not match as it is not the uterus.
697,0UHC8HZ,5,Insertion of a contraceptive device into the cervix does not match as it is not the uterus.
6991,0UHD4YZ,1,"Perc Endo Approach is the most specific method of insertion into the uterus, aligning closely with the therapeutic intent."
6991,0UHD3YZ,2,"Perc Approach is also a valid method for insertion into the uterus and cervix, though less specific than the endoscopic approach."
6991,0UHD0YZ,3,Open Approach is relevant but is less aligned with typical therapeutic device insertions compared to percutaneous methods.
6991,0UHD8YZ,4,Endoscopic insertion is applicable and aligns with the description but is less specific than the Perc Endo Approach.
6991,0UHD7YZ,5,Insertion via opening is less specific than direct approaches (open or percutaneous) to the uterus.
6991,2Y44X5Z,6,Packing of the female genital tract does not match the procedure of inserting a therapeutic device into the uterus.
6998,0U840ZZ,1,Directly matches the operation type (division) and body part (uterine supporting structure) with an open approach.
6998,0U843ZZ,2,Matches the operation type (division) and body part (uterine supporting structure) with a percutaneous approach.
6998,0U844ZZ,3,Matches the operation type (division) and body part (uterine supporting structure) with a percutaneous endoscopic approach.
6998,0U940ZZ,4,"Involves drainage of uterine supporting structure with an open approach, related to operations on supporting structures."
6998,0U9400Z,5,"Similar to the previous, but specifies the use of a drain device; still relevant to operations on supporting structures."
6998,0U944ZZ,6,"Involves drainage of uterine supporting structure with a percutaneous endoscopic approach, relevant to operations on supporting structures."
6998,0U9440Z,7,"Similar to the previous, but specifies the use of a drain device; still related to operations on supporting structures."
6998,0UC48ZZ,8,"Extirpation relates to removing matter from the uterine supporting structure, which may connect to operations on it."
6998,0UQ40ZZ,9,"Repair of uterine supporting structure with an open approach is relevant, although it is a different operation type."
6998,0UQ43ZZ,10,"Repair of uterine supporting structure with a percutaneous approach, relevant but a different operation type."
6998,0UQ44ZZ,11,Repair of uterine supporting structure with a percutaneous endoscopic approach; still a different operation type.
6998,0UQ48ZZ,12,"Repair of uterine supporting structure endoscopically, which is relevant but not the primary operation type."
700,0U9F30Z,1,Correct procedure with a drainage device; matches the definition of culdocentesis.
700,0U9F3ZZ,2,Correct procedure for drainage of the cul-de-sac; matches the definition of culdocentesis.
700,0U9F40Z,3,Correct procedure with a drainage device but uses an endoscopic approach which is less common for culdocentesis.
700,0U9F4ZZ,4,"Correct procedure but utilizes a percutaneous endoscopic approach, which is not typical for culdocentesis."
7012,0U9F0ZZ,1,"Drainage of Cul-de-sac, Open Approach directly correlates to culdotomy as it involves accessing the cul-de-sac."
7012,0U9F00Z,2,"Drainage of Cul-de-sac with Drainage Device, Open Approach also involves accessing the cul-de-sac, with the addition of a drainage device."
7012,0U9F7ZZ,3,"Drainage of Cul-de-sac, Via Natural or Artificial Opening is semantically related as it pertains to drainage, albeit through a different approach."
7012,0U9F70Z,4,"Drainage of Cul-de-sac with Drainage Device, Via Opening is related as it involves drainage of the cul-de-sac, but uses a different approach."
7012,0U9F8ZZ,5,"Drainage of Cul-de-sac, Endo is related but uses an endoscopic approach, which is less directly related to culdotomy."
7012,0U9F80Z,6,"Drainage of Cul-de-sac with Drainage Device, Endo is related but also uses an endoscopic approach, making it less relevant."
7012,0UPH0YZ,7,"Removal of Oth Dev from Vagina & Cul-de-sac, Open Approach is related but involves removal rather than drainage, making it less relevant."
7012,0UPH3YZ,8,"Removal of Oth Dev from Vagina & Cul-de-sac, Perc Approach involves removal rather than drainage, and uses a percutaneous approach."
7012,0UPH4YZ,9,"Remove Oth Dev from Vagina & Cul-de-sac, Perc Endo is even less relevant as it also involves removal and endoscopic approach."
7012,0UWH0YZ,10,"Revision of Oth Dev in Vagina & Cul-de-sac, Open Approach does not match the drainage aspect of culdotomy."
7012,0UWH3YZ,11,"Revision of Oth Dev in Vagina & Cul-de-sac, Perc Approach is irrelevant as it involves revision, not drainage."
7012,0UWH4YZ,12,"Revise of Oth Dev in Vagina & Cul-de-sac, Perc Endo also involves revision rather than drainage."
7012,0UWH7YZ,13,"Revision of Other Device in Vagina & Cul-de-sac, Via Opening does not match the drainage aspect of culdotomy."
7012,0UWH8YZ,14,"Revision of Other Device in Vagina and Cul-de-sac, Endo is least relevant as it focuses on revision rather than drainage."
7023,0UBF0ZX,1,"Excision of Cul-de-sac, Open Approach, Diagnostic is the closest match as a biopsy often involves excising tissue."
7023,0UBF3ZX,2,"Excision of Cul-de-sac, Percutaneous Approach, Diagnostic is similar in that it also involves tissue removal through a less invasive method."
7023,0UBF4ZX,3,"Excision of Cul-de-sac, Perc Endo Approach, Diagn also pertains to tissue removal, though endoscopically."
7023,0UBF7ZX,4,"Excision of Cul-de-sac, Via Opening, Diagn indicates tissue removal but through a more invasive route."
7023,0UBF8ZX,5,"Excision of Cul-de-sac, Endo, Diagn involves endoscopic removal of tissue, relevant to biopsy but not the primary method."
7023,0U9F0ZX,6,"Drainage of Cul-de-sac, Open Approach, Diagnostic is not a biopsy but indicates a diagnostic procedure in the cul-de-sac."
7023,0U9F3ZX,7,"Drainage of Cul-de-sac, Percutaneous Approach, Diagnostic is a diagnostic procedure, but does not involve tissue removal."
7023,0U9F4ZX,8,"Drainage of Cul-de-sac, Perc Endo Approach, Diagn is also a drainage procedure and does not correlate with biopsy."
7023,0U9F7ZX,9,"Drainage of Cul-de-sac, Via Opening, Diagn indicates a diagnostic drainage, not relevant to biopsy."
7023,0U9F8ZX,10,"Drainage of Cul-de-sac, Endo, Diagn is similar in being a diagnostic procedure but does not involve tissue removal."
7024,0UBG0ZX,1,"Excision of Vagina, Open Approach, Diagnostic - aligns with biopsy as it involves removing tissue."
7024,0UBG3ZX,2,"Excision of Vagina, Percutaneous Approach, Diagnostic - also aligns with biopsy as it involves removing tissue."
7024,0UBG4ZX,3,"Excision of Vagina, Percutaneous Endoscopic Approach, Diagn - similar to biopsy, focuses on tissue removal."
7024,0UBG7ZX,4,"Excision of Vagina, Via Natural or Artificial Opening, Diagn - involves tissue removal, aligned with biopsy."
7024,0UBG8ZX,5,"Excision of Vagina, Endo, Diagn - involves excising tissue, relevant to biopsy."
7024,0UBGXZX,6,"Excision of Vagina, External Approach, Diagnostic - focuses on excision, related to biopsy."
7024,0U9G0ZX,7,"Drainage of Vagina, Open Approach, Diagnostic - not a match for biopsy, focuses on drainage."
7024,0U9G3ZX,8,"Drainage of Vagina, Percutaneous Approach, Diagnostic - not related to biopsy, focuses on drainage."
7024,0U9G4ZX,9,"Drainage of Vagina, Percutaneous Endoscopic Approach, Diagn - focuses on drainage, not biopsy."
7024,0U9G7ZX,10,"Drainage of Vagina, Via Natural or Artificial Opening, Diagn - not relevant to biopsy, concerns drainage."
7024,0U9G8ZX,11,"Drainage of Vagina, Endo, Diagn - not a match for biopsy, focuses on drainage."
7024,0U9GXZX,12,"Drainage of Vagina, External Approach, Diagnostic - not relevant to biopsy, related to drainage."
7032,0UBF0ZZ,1,"Excision of Cul-de-sac, Open Approach directly matches the procedure of excision."
7032,0UBF3ZZ,2,"Excision of Cul-de-sac, Percutaneous Approach is a valid alternative approach for excision."
7032,0UBF4ZZ,3,"Excision of Cul-de-sac, Percutaneous Endoscopic Approach is a valid method of excision."
7032,0UBF7ZZ,4,"Excision of Cul-de-sac, Via Natural or Artificial Opening is acceptable for excision."
7032,0UBF8ZZ,5,"Excision of Cul-de-sac, Endo is another valid excision method."
7032,0U5F0ZZ,6,"Destruction of Cul-de-sac, Open Approach is semantically related but not an excision."
7032,0U5F3ZZ,7,"Destruction of Cul-de-sac, Percutaneous Approach is related but is a destruction, not excision."
7032,0U5F4ZZ,8,"Destruction of Cul-de-sac, Percutaneous Endoscopic Approach is related but is a destruction, not excision."
7032,0U5F7ZZ,9,"Destruction of Cul-de-sac, Via Natural or Artificial Opening is related but is a destruction, not excision."
7032,0U5F8ZZ,10,"Destruction of Cul-de-sac, Endo is related but is a destruction, not excision."
7033,0UBG0ZZ,1,"Excision of Vagina, Open Approach is a direct match for excision."
7033,0UBG3ZZ,2,"Excision of Vagina, Percutaneous Approach closely matches excision."
7033,0UBG4ZZ,3,"Excision of Vagina, Percutaneous Endoscopic Approach closely matches excision."
7033,0UBG7ZZ,4,"Excision of Vagina, Via Natural or Artificial Opening closely matches excision."
7033,0UBG8ZZ,5,"Excision of Vagina, Endo closely matches excision."
7033,0UBGXZZ,6,"Excision of Vagina, External Approach closely matches excision."
7033,0U5G0ZZ,7,"Destruction of Vagina, Open Approach matches destruction, but not excision."
7033,0U5G3ZZ,8,"Destruction of Vagina, Percutaneous Approach matches destruction, but not excision."
7033,0U5G4ZZ,9,"Destruction of Vagina, Percutaneous Endoscopic Approach matches destruction, but not excision."
7033,0U5G7ZZ,10,"Destruction of Vagina, Via Natural or Artificial Opening matches destruction, but not excision."
7033,0U5G8ZZ,11,"Destruction of Vagina, Endo matches destruction, but not excision."
7033,0U5GXZZ,12,"Destruction of Vagina, External Approach matches destruction, but not excision."
704,0UTG0ZZ,1,Open approach for resection aligns with total excision.
704,0UTG4ZZ,2,Percutaneous endoscopic approach for resection is acceptable for total excision.
704,0UTG7ZZ,3,Via natural or artificial opening approach is appropriate for resection.
704,0UTG8ZZ,4,Endoscopic approach is less specific but still applicable for resection.
7050,0JQC0ZZ,1,Open approach is appropriate for the repair of cystocele and rectocele.
7050,0JQC3ZZ,2,Percutaneous approach may be used but is less common for this type of repair compared to open approach.
7051,0JQC0ZZ,1,"Open approach repair aligns well with the procedure of repairing a cystocele, which involves the pelvic fascia."
7051,0JQC3ZZ,2,Percutaneous approach repair is relevant but less common for cystocele repair compared to open approach.
7052,0JQC0ZZ,1,Open approach repair is appropriate for rectocele repair.
7052,0JQC3ZZ,2,"Percutaneous approach may be applicable, but is less common for rectocele repair than open approach."
